STORE_CD|PLU_CD|SCAN_CD1|SCAN_CD2|PLU_NM|BRAND_CD|GPLU_CDNRL_PRC|PRC_EVT_PRC|PRC_EVT_ST_DT|PRC_EVT_ED_DT
780|8809795480279|8809795480279|8809795480279|마셀 드 샹제 뉘 생 조르쥬 레 알로 18|100550|103500|0||
780|8809795480286|8809795480286|8809795480286|마셀 드 샹제 샤름 샹베르땅 그랑크뤼|100550|680000|0||
780|8809795480934|8809795480934|8809795480934|비뇨블 페레 콜롬바드 소비뇽 20|100550|12000|0||
780|8809795481290|8809795481290|8809795481290|구스타브로렌츠퓌르스트바흐리슬링20|100550|22000|0||
780|8809795481306|8809795481306|8809795481306|구스타브로렌츠퓌르스트바흐게뷔르츠트|100550|27000|0||
780|8809795481320|8809795481320|8809795481320|돈나푸가타 꾸오르디라바 17|100550|115000|0||
780|8809795481399|8809795481399|8809795481399|시즌스비달아이스와인19(T)|100550|70000|0||
780|8809795482112|8809795482112|8809795482112|케이머스 까베르네 소비뇽|100550|136200|0||
780|8809795482426|8809795482426|8809795482426|벨꼴레알타랑가뀌베발렌티나18|100550|107000|0||
780|8809795482433|8809795482433|8809795482433|벨꼴레알타랑가뀌베발렌티나엑스트라브|100550|56000|0||
780|8809795482440|8809795482440|8809795482440|벨꼴레랑게파보리따20|100550|21000|0||
780|8809795482457|8809795482457|8809795482457|벨 꼴레 바르베라 달바 슈페리오레 르|100550|28400|0||
780|8809795482471|8809795482471|8809795482471|벨 꼴레 바르바레스코 파조레 18|100550|58800|0||
780|8809795482488|8809795482488|8809795482488|벨 꼴레 바롤로 10주년 13|100550|57000|0||
780|8809795482495|8809795482495|8809795482495|벨 꼴레 바롤로 몬비글리에로 17|100550|60700|0||
780|8809795482525|8809795482525|8809795482525|죠셉 펠프스 인시그니아 18|100550|570000|0||
780|8809795482716|8809795482716|8809795482716|샤또 지스꾸르 18|100550|165000|0||
780|8809795482723|8809795482723|8809795482723|샤또 라퐁 로쉐 16|100550|109300|0||
780|8809795482730|8809795482730|8809795482730|샤또 디껨 16|100550|740000|0||
780|8809795482747|8809795482747|8809795482747|샤또 디쌍 18|100550|283000|0||
780|8809795482839|8809795482839|8809795482839|샤또 트로롱 몽도 18|100550|230000|0||
780|8809795483058|8809795483058|8809795483058|스크리밍 이글  더 플라이트 18|100550|2185000|0||
780|8809795483218|8809795483218|8809795483218|알바로 팔라시오스 발미라 19|100550|535000|0||
780|8809795483249|8809795483249|8809795483249|쉐이퍼 힐사이드 셀렉트|100550|900000|0||
780|8809795483270|8809795483270|8809795483270|나헤리슬링20(T)|100550|28000|0||
780|8809795483386|8809795483386|8809795483386|덕혼 디코이 리미티드 소노마 코스트|100550|63000|0||
780|8809795483393|8809795483393|8809795483393|오퍼스 원 18|100550|830000|0||
780|8809795483409|8809795483409|8809795483409|알마비바 19|100550|330000|0||
780|8809795483539|8809795483539|8809795483539|그르기치 멀롯 18|100550|93200|0||
780|8809795483584|8809795483584|8809795483584|샤또 라뚜르 05|100550|2220000|0||
780|8809795483782|8809795483782|8809795483782|파 니엔테 포스트앤빔 샤도네이 22|100550|81000|0||
780|8809795483843|8809795483843|8809795483843|지오 샤도네이 20|100550|7500|0||
780|8809795483850|8809795483850|8809795483850|지오 멀롯 20|100550|9000|0||
780|8809795483867|8809795483867|8809795483867|지오 피노그리지오 20|100550|7500|0||
780|8809795483935|8809795483935|8809795483935|라 크루아 퐁텐 보르도 19|100550|8900|0||
780|8809795483980|8809795483980|8809795483980|케이머스 스페셜 셀렉션 17|100550|290000|0||
780|8809795483997|8809795483997|8809795483997|할란 이스테이트 18|100550|2645000|0||
780|8809795484086|8809795484086|8809795484086|라 크레마 소노마코스트 피노누아 19|100550|72000|0||
780|8809795484109|8809795484109|8809795484109|라 호타 멀롯 18|100550|265000|0||
780|8809795484116|8809795484116|8809795484116|로코야 다이아몬드 마운틴 18|100550|930000|0||
780|8809795484123|8809795484123|8809795484123|로코야 하웰마운틴 18|100550|930000|0||
780|8809795484130|8809795484130|8809795484130|로코야 마운트비더 카버네 소비뇽 18|100550|1120000|0||
780|8809795484147|8809795484147|8809795484147|로코야 스프링마운틴 18|100550|930000|0||
780|8809795484154|8809795484154|8809795484154|마운틴 브레이브 카버네 소비뇽 18|100550|188600|0||
780|8809795484161|8809795484161|8809795484161|마운틴 브레이브 멀롯 18|100550|169700|0||
780|8809795484185|8809795484185|8809795484185|덕혼 메를로 19|100550|96800|0||
780|8809795484192|8809795484192|8809795484192|슈렘스버그 크레망 드미-쌕 18|100550|82500|0||
780|8809795484208|8809795484208|8809795484208|코스타 브라운 갭스 크라운 피노 누아|100550|320000|0||
780|8809795484239|8809795484239|8809795484239|덕혼 골든아이 피노누와 19|100550|106300|0||
780|8809795484246|8809795484246|8809795484246|덕혼 까베르네 쏘비뇽 19|100550|132000|0||
780|8809795484253|8809795484253|8809795484253|덕혼 패러덕스 19|100550|86700|0||
780|8809795484277|8809795484277|8809795484277|세냐 19|100550|298000|0||
780|8809795484291|8809795484291|8809795484291|몬텔레나 나파 밸리 샤도네이 19|100550|116200|0||
780|8809795484338|8809795484338|8809795484338|레인 포트 로스 피노누아 19|100550|178300|0||
780|8809795484345|8809795484345|8809795484345|티엔티 로다이 진판델|100550|17000|0||
780|8809795484352|8809795484352|8809795484352|피오르 디 로토 스파클링 모스카토 NV|100550|12000|10000|20241001|20241031
780|8809795484383|8809795484383|8809795484383|지오 카버네 20|100550|7500|0||
780|8809839145201|8809839145201|8809839145201|샤토 라그랑쥐|112885|125000|0||
780|8809839145300|8809839145300|8809839145300|라마지 그랑리제르바 카베르네쇼비뇽|112885|18000|0||
780|8809839145317|8809839145317|8809839145317|라 마지 그랑레세르바 까베르네쇼비뇽|112885|18000|0||
780|8809839145324|8809839145324|8809839145324|샤토 룩 드 그랑고트|112885|11000|0||
780|8809839145331|8809839145331|8809839145331|샤토 끌로 데 베르댕|112885|11000|0||
780|8809839145348|8809839145348|8809839145348|샤토 무통 로칠드  2016|112885|1100000|0||
780|8809839145355|8809839145355|8809839145355|랑메일-와틀 브레 리슬링|112885|40000|0||
780|8809839145362|8809839145362|8809839145362|라포스톨-끌로 아팔타 비노테크|112885|514000|0||
780|8809839145522|8809839145522|8809839145522|샤토 무통 로칠드  2011|112885|1500000|0||
780|8809839145539|8809839145539|8809839145539|샤토 파비 2018|112885|1000000|0||
780|8809842590012|8809842590012|8809842590012|부르고뉴 피노누아 에프 드 페블레|100363|44000|0||
780|8809842590074|8809842590074|8809842590074|테일러 50 이어 올드 싱글 하베스트 타|138392|532000|0||
780|8809842590081|8809842590081|8809842590081|페랑 리저브 꼬뜨 드 론 루지|138392|28000|0||
780|8809842590142|8809842590142|8809842590142|마스 라 플라나|100363|103000|0||
780|8809842590296|8809842590296|8809842590296|그랑 아네 14|100363|347000|0||
780|8809842590388|8809842590388|8809842590388|라 비에이유 페름 루즈 (스크류)|100363|10000|0||
780|8809842590432|8809842590432|8809842590432|바쉐롱, 상세르 블랑 20|138392|47000|0||
780|8809842590449|8809842590449|8809842590449|바쉐롱, 상세르 블랑 20|138392|83000|0||
780|8809842590487|8809842590487|8809842590487|루베스코|138392|31000|0||
780|8809842590500|8809842590500|8809842590500|로버트 몬다비 나파밸리 까베르네 소비|137457|67000|0||
780|8809842590609|8809842590609|8809842590609|메리뀌리 블랑|100363|50000|0||
780|8809842590623|8809842590623|8809842590623|륄리|100363|53000|0||
780|8809842590647|8809842590647|8809842590647|쥬브레 샹베르땡 비에이 비뉴|138392|131000|0||
780|8809842590968|8809842590968|8809842590968|토브렉 올드바인즈 GSM|100363|29000|0||
780|8809842591118|8809842591118|8809842591118|뽀이악 드 라뚜르 17|100363|182000|0||
780|8809842593273|8809842593273|8809842593273|페브레 쥬브레 샹베르땡 1등급 레 까제|100363|300000|0||
780|8809842593303|8809842593303|8809842593303|페브레 볼네이 1등급 프레미에|100363|180000|0||
780|8809842593327|8809842593327|8809842593327|페브레 쥬브레 샹베르땡 1등급 라 꽁브|100363|265000|0||
780|8809842593426|8809842593426|8809842593426|페브레 샤름 샹베르땡 그랑크뤼|100363|520000|0||
780|8809842594492|8809842594492|8809842594492|올드바인즈|100363|26000|0||
780|8809842594638|8809842594638|8809842594638|페름블랑|100363|19000|0||
780|8809842595239|8809842595239|8809842595239|오퍼스 원 2019|100363|900000|0||
780|8809847550028|8809847550028|8809847550028|루이 로드레 컬렉션242|116596|107000|0||
780|8809847550233|8809847550233|8809847550233|알마비바 19|116596|456000|0||
780|8809847550240|8809847550240|8809847550240|세냐 19|116596|350000|0||
780|8809847550264|8809847550264|8809847550264|루체 18|116596|212000|177000|20241011|20241031
780|8809847550271|8809847550271|8809847550271|테누타 루체 루첸테 18|116596|65000|0||
780|8809847550349|8809847550349|8809847550349|시로 피노 누아 20|116596|49000|0||
780|8809847550707|8809847550707|8809847550707|오 피에 뒤 몽 쇼브 부르고뉴 샤르도네|116596|70000|0||
780|8809847550967|8809847550967|8809847550967|쟝테 팡시오 쥬브레 샹베르탕 프리미에|116596|259000|0||
780|8809847551223|8809847551223|8809847551223|포지오 알 테소로 카시오페아 로사토|116596|70000|0||
780|8809847551278|8809847551278|8809847551278|레이마리 세씨 모레 생 드니 클로 솔롱|116596|130000|0||
780|8809847551292|8809847551292|8809847551292|레이마리 세씨 클로 드 부조 그랑 크뤼|116596|546000|0||
780|8809847551452|8809847551452|8809847551452|로랑 퐁소 뫼르소 프리미에 크뤼 블라|116596|460000|0||
780|8809847551469|8809847551469|8809847551469|로랑 퐁소 코르통 샤를마뉴 그랑 크뤼|116596|699000|0||
780|8809847551506|8809847551506|8809847551506|로랑 퐁소 쥬브레 샹베르탕 퀴베 드 롤|116596|200000|0||
780|8809847551513|8809847551513|8809847551513|로랑 퐁소 샹볼 뮈지니 프리미에 크뤼|116596|560000|0||
780|8809847551520|8809847551520|8809847551520|로랑 퐁소 샤름 샹베르탕 그랑 크뤼 퀴|116596|1000000|0||
780|8809847551537|8809847551537|8809847551537|로랑 퐁소 클로 드 부조 그랑 크뤼 퀴|116596|1000000|0||
780|8809847551544|8809847551544|8809847551544|로랑 퐁소 샹베르탕 그랑 크뤼 퀴베 뒤|116596|1600000|0||
780|8809847551551|8809847551551|8809847551551|로랑 퐁소 샹베르탕 클로 드 베즈 그랑|116596|1400000|0||
780|8809847551568|8809847551568|8809847551568|로랑 퐁소 그리오뜨 샹베르탕 그랑 크|116596|1500000|0||
780|8809847551582|8809847551582|8809847551582|로랑 퐁소 본 프리미에 크뤼 퀴베 뒤|116596|230000|0||
780|8809847551599|8809847551599|8809847551599|로랑 퐁소 에세죠 그랑 크뤼 퀴베 드|116596|1000000|0||
780|8809847551612|8809847551612|8809847551612|로랑 퐁소 뫼르소 프리미에 크뤼 레 샤|116596|600000|0||
780|8809847551650|8809847551650|8809847551650|마운트 메리 빈야드 퀸텟 18|116596|195000|0||
780|8809899161302|8809899161302|8809899161302|샤토 라뚜르 10|100550|2980000|0||
780|8809899161333|8809899161333|8809899161333|파 니엔테 샤도네이 21|100550|138000|0||
780|8809899161760|8809899161760|8809899161760|아리에타 쿼르텟 19(T)|100550|204000|0||
780|8809899161951|8809899161951|8809899161951|알바로팔라시오스라스라마스20|100550|370000|0||
780|8809899161975|8809899161975|8809899161975|사쏘레갈레포데랄타마렘마토스카나18|100550|60000|0||
780|8809899161982|8809899161982|8809899161982|까델보스코안나마리아클레멘티14|100550|440000|0||
780|8809899161999|8809899161999|8809899161999|까델보스코프란티아코르타도자쥬18|100550|200000|0||
780|8809899162019|8809899162019|8809899162019|도멘 꼬또 데 마고 부르고뉴 알리고떼|100550|35000|0||
780|8809899162088|8809899162088|8809899162088|할란 이스테이트 19|100550|3190000|0||
780|8809899162132|8809899162132|8809899162132|펠리세로바르바레스코누비올라17|100550|86000|0||
780|8809899162149|8809899162149|8809899162149|펠리세로바르바레스코투린17|100550|143000|0||
780|8809899162156|8809899162156|8809899162156|펠리세로바르바레스코바노투17|100550|167000|0||
780|8809899162194|8809899162194|8809899162194|샤토 빨머 12|100550|650000|0||
780|8809899162200|8809899162200|8809899162200|죠셉 펠프스 카버네 소비뇽 19|100550|180000|0||
780|8809899162217|8809899162217|8809899162217|죠셉 펠프스 인시그니아 19|100550|650000|0||
780|8809899162255|8809899162255|8809899162255|도미누스 19|100550|1150000|0||
780|8809899162262|8809899162262|8809899162262|도미누스 이스테이트 오뗄로 19|100550|103000|0||
780|8809899162309|8809899162309|8809899162309|헨쉬키케인튼유포늄18|100550|179000|0||
780|8809899162378|8809899162378|8809899162378|비비 그라츠 꼴로레 로쏘 20|100550|758000|0||
780|8809899162385|8809899162385|8809899162385|비비 그라츠 테스타마타 로쏘 20|100550|175000|0||
780|8809899162392|8809899162392|8809899162392|프로몬토리 17|100550|2095000|0||
780|8809899162590|8809899162590|8809899162590|벨 꼴레 바롤로 몬비글리에로 18|100550|132000|0||
780|8809899162620|8809899162620|8809899162620|비비 그라츠 꼴로레 비앙코 21|100550|758000|0||
780|8809899162637|8809899162637|8809899162637|비비 그라츠 테스타마타 비앙코 21|100550|323000|0||
780|8809899162651|8809899162651|8809899162651|몬테스뮤즈19|100550|230000|0||
780|8809899162675|8809899162675|8809899162675|솔라이아 19|100550|1233000|0||
780|8809899162682|8809899162682|8809899162682|율리시스14|100550|780000|0||
780|8809899162699|8809899162699|8809899162699|율리시스16|100550|550000|0||
780|8809899162705|8809899162705|8809899162705|피터 마이클 오 빠라디 카버네소비뇽 1|100550|680000|0||
780|8809899162712|8809899162712|8809899162712|피터 마이클 레 빠보 레드 블렌드 19|100550|690000|0||
780|8809899162750|8809899162750|8809899162750|그르기치 힐스 파리 테이스팅 샤도네이|100550|192000|0||
780|8809899162767|8809899162767|8809899162767|그르기치 힐스 욘트빌 올드바인 카버네|100550|336000|0||
780|8809899162798|8809899162798|8809899162798|칼레라 마운트 할란 밀스 빈야드 17|100550|160000|0||
780|8809899162804|8809899162804|8809899162804|덕혼까베르네쏘비뇽20|100550|144000|120000|20241001|20241031
780|8809899162972|8809899162972|8809899162972|샤또 안젤루스 15|100550|1585000|0||
780|8809899162989|8809899162989|8809899162989|샤또 베이슈벨 17|100550|360000|0||
780|8809899162996|8809899162996|8809899162996|샤또슈발블랑08|100550|2449000|0||
780|8809899163009|8809899163009|8809899163009|샤또슈발블랑17|100550|2395000|0||
780|8809899163016|8809899163016|8809899163016|샤또꼬스데스뚜르넬06|100550|838000|0||
780|8809899163023|8809899163023|8809899163023|샤또 뒤크뤼 보까이유 19|100550|1052000|0||
780|8809899163030|8809899163030|8809899163030|샤또 글로리아 13|100550|135000|0||
780|8809899163078|8809899163078|8809899163078|샤또 라피트 로칠드 03|100550|3146000|0||
780|8809899163085|8809899163085|8809899163085|샤또레오빌바르똥18|100550|466000|0||
780|8809899163092|8809899163092|8809899163092|샤또 레방질 11|100550|495000|0||
780|8809899163108|8809899163108|8809899163108|샤또린치바쥐17|100550|596000|0||
780|8809899163122|8809899163122|8809899163122|샤또빠쁘끌레망블랑16|100550|575000|0||
780|8809899163139|8809899163139|8809899163139|샤또 피숑 롱그빌 바롱 05|100550|989000|0||
780|8809899163146|8809899163146|8809899163146|샤또피숑롱그빌바롱18|100550|730000|0||
780|8809899163153|8809899163153|8809899163153|샤또피숑꽁테스드라랑드17|100550|757000|0||
780|8809899163160|8809899163160|8809899163160|도메인 드 슈발리에 블랑 18|100550|230000|0||
780|8809899163177|8809899163177|8809899163177|도메인 드 슈발리에 루즈 16|100550|351000|0||
780|8809899163207|8809899163207|8809899163207|피숑 꽁테스 리저브 18|100550|236000|0||
780|8809899163214|8809899163214|8809899163214|피숑 꽁테스 리저브 19|100550|158000|0||
780|8809899163313|8809899163313|8809899163313|로코야마운트비더카버네소비뇽19|100550|1160000|0||
780|8809899163320|8809899163320|8809899163320|로코야하웰마운틴19|100550|1700000|0||
780|8809899163337|8809899163337|8809899163337|로코야다이아몬드마운틴19|100550|1400000|0||
780|8809899163344|8809899163344|8809899163344|로코야스프링마운틴19|100550|1700000|0||
780|8809899163740|8809899163740|8809899163740|부샤 몽라쉐 그랑 크뤼 20(P)|100550|1670000|0||
780|8809706779171|8809706779171|8809706779171|산타 디그나 리제르바 샤도네이|100363|11000|0||
780|8809706779232|8809706779232|8809706779232|뽀마르|100363|115000|0||
780|8809706779324|8809706779324|8809706779324|테일러 레이트 바틀드 빈티지|138392|7000|0||
780|8809706779492|8809706779492|8809706779492|라 비에이유 페름 블랑|100363|19000|0||
780|8809706779560|8809706779560|8809706779560|우드커터스 쉬라즈 2020|100363|41000|0||
780|8809706779607|8809706779607|8809706779607|그랑 코로나스|100363|30000|0||
780|8809706779652|8809706779652|8809706779652|상그레 데 토로|138392|6000|0||
780|8809706779744|8809706779744|8809706779744|브릭 다 루 모스카토 다스티|100363|23000|0||
780|8809706779751|8809706779751|8809706779751|프라이빗 셀렉션 샤도네이|138392|36000|0||
780|8809706779843|8809706779843|8809706779843|체레토 블랑제|100363|42000|0||
780|8809706779904|8809706779904|8809706779904|체레토 몬소르도|100363|52000|0||
780|8809706779942|8809706779942|8809706779942|클라랑델 루즈|100363|36000|0||
780|8809706779966|8809706779966|8809706779966|끼안띠 클라시코|100363|36000|0||
780|8809706779973|8809706779973|8809706779973|레 수게레|138392|52000|0||
780|8809709250042|8809709250042|8809709250042|보시오 파미그리아 모스카토 다스티 19|100550|16800|0||
780|8809709250608|8809709250608|8809709250608|LDV 로마냐 산지오베제 아파시멘토 18|100550|32000|28000|20241001|20241031
780|8809709250615|8809709250615|8809709250615|LDV 로마냐 산지오베제 리제르바 16|100550|17000|13000|20241001|20241031
780|8809709250622|8809709250622|8809709250622|LDV 로마냐 트레비아노 18|100550|10000|0||
780|8809709250660|8809709250660|8809709250660|까델 보스코 프란치아코르타 뀌베 엑스|100550|35000|0||
780|8809709251186|8809709251186|8809709251186|샤또 무똥 로칠드 06|100550|1645000|0||
780|8809709251438|8809709251438|8809709251438|샤토 슈발 블랑 NR|100550|4200000|0||
780|8809709251889|8809709251889|8809709251889|샤또 브란 깡뜨낙 14|100550|146100|0||
780|8809709251902|8809709251902|8809709251902|샤또 지스꾸르 14|100550|131300|0||
780|8809709251926|8809709251926|8809709251926|샤또 그랑 퓌 라코스테 13|100550|213000|0||
780|8809709252008|8809709252008|8809709252008|샤또 마고 14|100550|1386000|0||
780|8809709252015|8809709252015|8809709252015|샤또 무똥 로칠드 14|100550|1350000|0||
780|8809709252046|8809709252046|8809709252046|얄룸바 FSW8B 보트리티스 비오니에 19|100550|23000|0||
780|8809709252107|8809709252107|8809709252107|샤또 레오빌 바르똥 16|100550|500000|0||
780|8809709252190|8809709252190|8809709252190|까델 보스코 프란치아코르타 뀌베 엑스|100550|78000|0||
780|8809709252206|8809709252206|8809709252206|돈나푸가타 앙겔리 16|100550|38300|0||
780|8809709252237|8809709252237|8809709252237|그르기치 힐스 로제 19|100550|50000|0||
780|8809709252299|8809709252299|8809709252299|스크리밍 이글  더 플라이트 16|100550|1870000|0||
780|8809709252329|8809709252329|8809709252329|덕혼 캔버스백 카버네 소비뇽 18|100550|65300|0||
780|8809709252343|8809709252343|8809709252343|칼레라 샤도네이 18|100550|37500|0||
780|8809709252350|8809709252350|8809709252350|칼레라 피노누아 18|100550|51000|49000|20241001|20241031
780|8809709252398|8809709252398|8809709252398|레꼴 야키마 밸리 올드바인 슈냉블랑 1|100550|43000|0||
780|8809709252541|8809709252541|8809709252541|데이비스 제이 데이비스 카버네 소비뇽|100550|230000|0||
780|8809709252589|8809709252589|8809709252589|덕혼 그린윙 19|100550|50000|0||
780|8809709252596|8809709252596|8809709252596|오퍼스 원 12|100550|897000|0||
780|8809709252657|8809709252657|8809709252657|샴페인 알베르 르브랭 블랑 드 누아 NV|100550|53000|0||
780|8809709252664|8809709252664|8809709252664|샴페인 알베르 르브랭 프리미에 크뤼 N|100550|50600|0||
780|8809709252688|8809709252688|8809709252688|샹파뉴 로칠드 스페셜 브뤼 NV|100550|122000|0||
780|8809709253470|8809709253470|8809709253470|안단티노 산지오베제 IGT 18|100550|8000|0||
780|8809709253487|8809709253487|8809709253487|안단티노 몬테풀치아노 다부르쪼 DOC 1|100550|9200|0||
780|8809709253494|8809709253494|8809709253494|안단티노 그레카니코 피노그리지오 IGT|100550|9200|0||
780|8809709253838|8809709253838|8809709253838|그르기치 진판델 15|100550|72000|0||
780|8809709254491|8809709254491|8809709254491|파비아레비아탄18|100550|180000|0||
780|8809709254972|8809709254972|8809709254972|윌리엄페브르 샤블리 프리미에크뤼 보|100550|60500|0||
780|8809709254989|8809709254989|8809709254989|샤또 뒤크뤼 보까이유 85|100550|727000|0||
780|8809709255054|8809709255054|8809709255054|윌리엄 페브레 샤블리 레 끌로 그랑 크|100550|195500|0||
780|8809709255122|8809709255122|8809709255122|로코야 하웰마운틴 13|100550|920000|0||
780|8809709255207|8809709255207|8809709255207|베세라 드 벨퐁 뀌베 브리지트 바르도|100550|321000|0||
780|8809709255214|8809709255214|8809709255214|베세라 드 벨퐁 뀌베 1843 NV|100550|350000|0||
780|8809709256181|8809709256181|8809709256181|보시오 트로피칼 모스카토 피치|100550|12300|0||
780|8809709256198|8809709256198|8809709256198|크리스마스 아스티|100550|12800|0||
780|8809709256204|8809709256204|8809709256204|앙리오 블랑 드 블랑|100550|124200|0||
780|8809709256310|8809709256310|8809709256310|샤또 오 드 바라디우 생 떼스떼프 14|100550|40000|0||
780|8809795484673|8809795484673|8809795484673|장 루이 샤브 셀렉시옹 꼬뜨 뒤 론 몽|100550|46000|0||
780|8809795484857|8809795484857|8809795484857|루치아비앙코21|100550|27000|0||
780|8809795484901|8809795484901|8809795484901|알바로 팔라시오스 라 파라오나 19|100550|1330000|0||
780|8809795484918|8809795484918|8809795484918|알바로 팔라시오스 빌라 데 꼬루용19|100550|93800|0||
780|8809795484956|8809795484956|8809795484956|핌 레이 17|100550|760000|0||
780|8809795484970|8809795484970|8809795484970|앙리오 밀레짐 브뤼 12|100550|165000|0||
780|8809795485014|8809795485014|8809795485014|몬테스 알파 엠 19|100550|120000|0||
780|8809795485038|8809795485038|8809795485038|도미누스 이스테이트 오뗄로 18|100550|103000|0||
780|8809795485045|8809795485045|8809795485045|도미누스 나파누크 18|100550|161000|0||
780|8809795485052|8809795485052|8809795485052|몬테스 퍼플 앤젤 19|100550|138000|0||
780|8809795485281|8809795485281|8809795485281|슈렘스버그 브뤼 로제 18|100550|80500|0||
780|8809795485298|8809795485298|8809795485298|그르기치 샤도네이 19|100550|98900|0||
780|8809795485304|8809795485304|8809795485304|콜긴 틱슨 힐 18|100550|1265000|0||
780|8809795485335|8809795485335|8809795485335|부샤 끌로 드 라 무스|100550|128800|0||
780|8809795485342|8809795485342|8809795485342|바넷 나파 카버네소비뇽 19|100550|184000|0||
780|8809795485359|8809795485359|8809795485359|바넷 나파 멀롯 19|100550|163300|0||
780|8809795485366|8809795485366|8809795485366|바넷 래틀스네이크 카버네소비뇽 19|100550|430000|0||
780|8809795485403|8809795485403|8809795485403|파 니엔테 나파밸리 까베르네 쏘비뇽 1|100550|240000|0||
780|8809795485427|8809795485427|8809795485427|브랜드 카버네소비뇽|100550|570000|0||
780|8809795485441|8809795485441|8809795485441|칼레라 드 빌리어스 빈야드 18|100550|109300|0||
780|8809795485465|8809795485465|8809795485465|파 니엔테 니켈 수스콜 랜치 멀롯 18|100550|127700|0||
780|8809795485472|8809795485472|8809795485472|라 크레마 러시안리버밸리 샤도네이 20|100550|58600|0||
780|8809795485502|8809795485502|8809795485502|샤또 지스꾸르19|100550|121900|0||
780|8809795485519|8809795485519|8809795485519|샤또 마고 19|100550|2000000|0||
780|8809795485540|8809795485540|8809795485540|윌리엄 페브르 샤블리 프리미에크뤼 몽|100550|78200|0||
780|8809795485557|8809795485557|8809795485557|윌리엄 페브르 샤블리 프리미에크뤼 푸|100550|88600|0||
780|8809795485571|8809795485571|8809795485571|골든블랑로제NV(T)|100550|357000|0||
780|8809795485595|8809795485595|8809795485595|골든블랑로제4스타NV(T)|100550|249000|0||
780|8809795485618|8809795485618|8809795485618|골든블랑로제3스타NV(T)|100550|186000|0||
780|8809795486080|8809795486080|8809795486080|부샤 뽀마르 19|100550|96100|0||
780|8809795486097|8809795486097|8809795486097|부샤 몽뗄리에 뒤레스 1er 크뤼 19|100550|66700|0||
780|8809795486103|8809795486103|8809795486103|부샤 랑팡 제쥐 1er 크뤼 18|100550|207000|0||
780|8809795486110|8809795486110|8809795486110|부샤 볼네 까이에레|100550|138000|0||
780|8809795486127|8809795486127|8809795486127|부샤 르 꼬르똥 그랑 크뤼 17|100550|213000|0||
780|8809795486134|8809795486134|8809795486134|샤또 라피트 로칠드 19|100550|4148000|0||
780|8809795486165|8809795486165|8809795486165|컨티뉴엄 19|100550|480000|0||
780|8809795486196|8809795486196|8809795486196|그르기치 진판델 17|100550|75900|0||
780|8809795486202|8809795486202|8809795486202|몬텔레나 이스테이트 까베르네 쏘비뇽|100550|230000|0||
780|8809795486233|8809795486233|8809795486233|쉐이퍼 샤도네이 19|100550|165000|0||
780|8809795486240|8809795486240|8809795486240|부샤 본 뒤 샤또 1er 크뤼 18|100550|73100|0||
780|8809795486271|8809795486271|8809795486271|샤또 린치 바쥐 19|100550|230000|0||
780|8809795486288|8809795486288|8809795486288|샤또 파비 19|100550|810000|0||
780|8809795486295|8809795486295|8809795486295|르쁘띠꼬쇼네카버네소비뇽20|100550|11500|0||
780|8809795486301|8809795486301|8809795486301|르쁘띠꼬쇼네샤도네이21|100550|11500|0||
780|8809795486318|8809795486318|8809795486318|르 쁘띠 꼬쇼네 그르나슈 로제 21|100550|11500|0||
780|8809795486325|8809795486325|8809795486325|노비시엄 2019|100550|330000|0||
780|8809795486332|8809795486332|8809795486332|몬테스 폴리 19|100550|176000|0||
780|8809795486349|8809795486349|8809795486349|샤또 샤스 스플린 19|100550|70200|0||
780|8809795486356|8809795486356|8809795486356|파 니엔테 샤도네이 20|100550|138000|0||
780|8809795486363|8809795486363|8809795486363|파 니엔테 벨라 유니언 카버네 소비뇽|100550|230000|0||
780|8809795486370|8809795486370|8809795486370|디코이 프리미엄 셀처 샤도네이 오렌지|100550|4600|0||
780|8809795486387|8809795486387|8809795486387|디코이 프리미엄 셀처 샤도네이 레몬|100550|4600|0||
780|8809795486394|8809795486394|8809795486394|디코이 프리미엄 셀처 로제 블랙체리|100550|4600|0||
780|8809795486400|8809795486400|8809795486400|디코이 프리미엄 셀처 소비뇽블랑 라임|100550|4600|0||
780|8809795486417|8809795486417|8809795486417|덕혼 노스 코스트 소비뇽 블랑 21|100550|54700|0||
780|8809795486424|8809795486424|8809795486424|샴페인 트리보 블랑 드 누아 NV|100550|49000|0||
780|8809795486448|8809795486448|8809795486448|하이츠셀라 나파 밸리 까베르네 소비뇽|100550|126500|0||
780|8809899163757|8809899163757|8809899163757|부샤 슈발리에 몽라쉐 20|100550|900000|0||
780|8809899163764|8809899163764|8809899163764|부샤꼬르통샤를마뉴그랑크뤼20|100550|384000|0||
780|8809899163771|8809899163771|8809899163771|부샤 랑팡 제쥐 1er 크뤼 20|100550|276000|0||
780|8809899163788|8809899163788|8809899163788|부샤 뫼르소 쥬느브리에르 20|100550|320000|0||
780|8809899163795|8809899163795|8809899163795|부샤 샤비니 레 본 레라비에르 1er 20|100550|150000|0||
780|8809899163801|8809899163801|8809899163801|부샤 끌로 드 라 무스 1er 20|100550|240000|0||
780|8809899163818|8809899163818|8809899163818|부샤르꼬르똥그랑크뤼20|100550|280000|0||
780|8809899163825|8809899163825|8809899163825|구스타브로렌츠리슬링그랑크뤼알텐베르|100550|140000|0||
780|8809899163887|8809899163887|8809899163887|마셀 드 샹제 쥬브레 샹베르땅 레 크|100550|200000|0||
